reviewId,content,score
aaf6733d-f231-4c1f-87df-7d03bc2347a3,"0 STARS for INSTAGRAM because I'm a photographer and i post photos so whenever I upload something, the sleeping timer or the daily limit comes up and all my work is deleted (like the caption music etc) Instagram should work in the ignore button so while I'm doing my work and if that limiter screen comes i can ignore it can continue with my work...",1
d00b5608-6149-4201-b257-189072f606fc,gjh helpful,4
aeee2e6a-a73d-497b-a3a4-dc8eb550ad0b,like,5
56d485ad-5d7c-4bc7-afe0-b61d86f5c8e8,good,5
95c91c85-822e-47a8-ac3a-60b0dc14f8af,Nice,5
990558a0-0558-4160-b32c-1fbf2b11b123,supper,5
999dbff2-53b9-4cc9-9d49-5382e0599a6a,good 👍🏻,5
4fa17529-ffe3-4a30-9a82-c60b3a0894aa,Lalpa chu tihla sual kalsan rawh🙏,5
8bc7cd8a-6a20-487f-bbf4-76eb1b50ad72,"Instagram is literally a great app but I came to a realization that I do not have that thing of sharing a song in that ""note"" thing it only recommends that I share a note only",2
1a4b1bbc-49f0-4983-9066-555a0e27b41b,good app bad user no clips going viral😞🤚,4
be8007c7-328e-4fc7-a003-0a5e959a02ee,very nice palt from,5
de71db79-3eae-48e1-80f0-323b584a1c07,bohot acha hai Instagram,5
512de338-06dd-452f-a606-c72f88245dba,You are so stupid with your stupid reels and posts!,1
66ebd914-e9a3-4865-8cca-1b64bc8dc781,"for this whole day its kept closing automatically, even though i re installed this app but the problem it kept continuing",1
433a273a-4f5a-4d4b-8258-6417ef28a7c9,❤❤❤❤❤❤❤,5
d57344b4-af52-4e49-ba14-ad7a84cc934c,ek number,5
9f0e632c-3b93-43ea-98a7-a6428d19709d,but my view' not increased please help,5
fce8d801-8126-4cfb-bd26-da0ec8ebd593,I love it,5
6c907844-af85-4e59-bbba-4d0cf6db0af6,Instagram is 100 time better than tiktok,5
043046da-7970-4ca0-bfd8-3f3fbddd37c0,😎,5
e332cd6d-1299-4e16-9cf4-ab2e285270a7,loveable great experience,5
e029005d-c565-4ddf-9b5d-e117930d430d,good 👍,5
62614eb3-2921-4ab0-8503-0f782b226fa8,same issue happing with my id it logout automatically and after I try for singin with the correct password or email or my phone number . its still showing wrong password. today is 10 april and its happening from last one week ... I am trying one more time because my id is 3 year old id I have many imp chats pic on it even I am login an another id its still showing wrong password I request to INSTAGRAM that please help us for it 🙏 otherwise its a very good and safe platform for joy😊thanks,5
44ddc0d2-462f-4aa9-8a3c-6e33848dd112,very great full,5
8dbf7d17-a2a9-4824-b31b-ebd4970910fa,great app,5
33417433-6256-4236-aaea-3727e41aa75f,it is good for teenagers because it gives them knowledge and motivation,5
d79cf771-c4a3-4fb8-b22d-c47540b64fc9,very good app,5
897bc5b6-e42c-4d82-aecf-83ba89769689,worst experience my account was suspended without any reason,1
0eb45e46-22d8-4482-803c-35c4958bde69,good experience,5
1a8d13bd-5aab-4805-88e3-0ef432bb9722,"mast app hai bs meri sari I'd ki reels ka like, seen aur followers gain ho aur jo mai post karu vo highest upload ho aur sabke feed me jaaye....",5
80d5a161-31fd-44e0-b87c-10e4c8afd00c,this app is crazy,5
cd28bc3d-f861-49d5-bab7-b602a6002deb,I am not happy with the service. u need to solve the logging problem now or I'm gonna case against what I paid for instagram,1
a049a098-f726-437f-80a9-8b40988e478d,addictive,5
0f09aa6c-99d6-4155-8946-534a59d71ce1,good,5
97ce04ba-b445-4233-a802-d5a015cef534,worst consuming time always plz focus on studies,1
1b640c63-6f48-4f34-afd6-f52bf76e0435,amazing and connect with all person,4
9f2a4b01-31d9-4833-b677-5b93277644c1,"you all delete my account, I don't even do nothing, I didn't break any rules, since I was a ""bot"" when all I did was repost song reels. ??????",1
584461ae-f60c-4f11-97c5-ade32dba6c87,very good 👍😊,5
011dec34-6856-4973-9e66-291677319890,full entertainment,5
89b57486-dd41-4a2b-a3ad-b3cec0b03f31,perfect 😃👍,5
45b0ca8f-4d7c-4d86-a6a9-0cfc3a306ea0,nice app,5
7d2f814a-99e9-462d-8313-8697991b630e,stop changing your UI,1
cbf71a8c-325d-4e9e-90d3-a10d1f5da523,super,5
553145c7-f004-4350-93ab-3c87b1517fe8,giving good reach to new influencers,5
b1df9825-606b-4e9f-9fb6-5c8ae0fb494e,"this app has irritated me my main account got suspended after that my all accounts suspended and after that I am making new account that all are suspended Instagram please fixed this problem ,🤬😡😅😅👋🏻🤬🤬🤬",1
428e2bdc-572d-4f55-9f94-fa14128d7e7a,Instagram is a very very good app you can communicate to anyone anytime you can share posts and rise your followers,5
