reviewId,content,score
e0832178-9112-42ad-817b-493eff7596ae,1. fact that snap+ lets you stalk and track is still absolutely pathetic. 2. why ask if im sure i want to hide content from half naked OF models. but not when i choose to hide channels in discover. it makes no sense. i dont want to see someones failed attempt at being a father. i want to see funny. i want to see news. not failed abortions selling themselves or clammering for attention because being an actual proper part of society was too damn hard.,1
ea16ebc9-1bc7-4c10-9437-d5f3cec64364,Bad,1
f29720f1-8233-4510-9ad7-928d925fdc0e,not even worth commenting on...,1
d931ecd6-758c-4b5b-9e95-27897bb225bc,Can find my account for I have to create a new one so bad,3
8b3d3127-df3f-4f19-b714-cb11c837940d,super,5
221c9713-c7e1-46ef-b01a-9aadca0be6aa,It's a good way to keep up with each other,5
e08d5dfb-3c1c-4bfc-aae8-ff81a12dadb0,it's very nice,5
3374174e-6a50-4e67-8399-14c309d5843d,world best app,5
a225f695-d56d-4605-b200-6922186a931f,like it,5
02852555-8e1a-492a-a213-bd58a6ba7f21,this is useful for me,5
32e8752a-820c-446c-8a19-60d1a2f61d7b,premium are so expensive and very update i don't like this app,1
faab9aa1-2072-4ce1-824c-98556e557e1d,qali tiyya lubbuu,5
f4ac9395-9690-47fa-96f4-720055346f54,good👍,5
09c5ad77-c30e-421a-8459-70cfc2571de9,I love talking to my friends and family!,4
2a9638d8-b951-44fe-b7e0-f12eccf24cae,best app for clicking photos I like it so much 🤩⭐⭐⭐⭐⭐,5
fb74523d-08cb-4b59-a371-8d39c08ab5cf,😎😎😎😎,5
5ce2b1f7-ecf2-476f-a33b-6e2e510415e7,it's good 👍,5
3775a7b0-0e01-4457-9476-a63be0371560,Good,5
8554f826-a2b5-4314-a25d-fc1d6060ea7b,I love it.Excellent and it has been my most favourite camera,5
c83bde17-be78-432e-8edc-f027ac5cf158,very nice,4
e07bc887-a963-4549-ace5-574d4ec3dc90,Excellent,5
d51dc873-7198-4882-b0c8-4931549be2b0,Imran Alam veri good 💯,5
99e537a9-27bf-4ad1-9ef5-7434297aa014,Good But not bad,3
3fcaf0ca-c6ad-490e-8f49-4ccc54b36592,Good service,5
1e8645ea-2f5b-49ee-852d-839bf3f334be,it's very useful and interesting aap 😊😉😍😘,4
b3523860-5c04-4286-8619-5ac6054b1e29,5stars,5
fb333ab4-c133-46c5-b54f-ea4c52a57bb8,A cool app,5
